cluster,id,names,feature,value
7,66izwOLZtm5SZEbB5iQbjC,Rock'n Roll im Stadtpark,energy,0.817
2,4jDfN1uyJvPFpuz3FJoaRR,1000 und 1 Nacht (Zoom!),energy,0.768
7,2DRguxGEWZeoKA41hMsgPh,Die Schönheit der Chance - Live,energy,0.669
2,0vH1SZFCgjJHNy61YKi7Go,1000 und 1 Nacht,energy,0.967
2,5ZAZaeIudz3HLn75FKYFU2,I'm Gonna Be (500 Miles),energy,0.551
7,3c9Bwg7PFdFGRqrP8HbIO2,Katy Grayson Perry - Live,energy,0.861
7,5PzwmepgRfHSnCdxE9cM1T,100 Tage bis zum Untergang,energy,0.97
2,3loz9WkM70U4UyAXvPVnm4,1000 und 1 Nacht (Tausendmal berührt),energy,0.911
2,7oT7G1weRhFD2qPaAJwAPW,100% Emotional (Radio Edit),energy,0.857
5,2TfXzi331odnElWjma0mgz,Tritt ein in den Dom,energy,0.498
0,1PxcG271q3FV2ao4PBalTN,Eingang / 5.000 Meilen,energy,0.845
6,5mTMoMg1YpiVl45COSlvdv,A-Team,energy,0.47
0,0YQaWHrHoWUbma2poUsBPU,Schlüsselkind,energy,0.78
5,2lHVqsArz0YSWr4zho4J6X,1000 Liebeslieder (Tabularasa) - Radio Mix,energy,0.329
2,6tMZeoE5tmQTiU56dMi94Y,1.000 Meilen weit,energy,0.854
0,3iw1JR1FrFOIxfLFLokJWd,1000 Lieder,energy,0.461
0,1sYXKA5vprERFBg2fLmQBs,Perfect,energy,0.448
2,2J3JS2mHGc0mmfHmMPSUgK,1000 und 1 Nacht (Zoom),energy,0.75
7,7cBglI3zCDS0wBPFedWCfW,Römer am Ende Roms - Live,energy,0.67
7,4moMq8B4aaj15vnN8ZNNIv,Korn & Sprite - Live,energy,0.777
5,2VrbFt2iyQFC7cccYWjYgf,1000 Tage,energy,0.327
5,0LFXmMtJCzgNozXmU7qasr,Banana Boat Song,energy,0.24
5,5wMaWLUV9vvySj33u5tgL7,Rolling in the Deep,energy,0.259
7,5LE1QigyAmwroexZ7iB2hp,Avicii - Live,energy,0.913
5,77llmqgXBS3xPQyUZ6KoPu,Bohemian Rhapsody,energy,0.185
4,7qdYR6lQUzL1VKVW1Kl8dX,I'm so Excited,energy,0.862
4,24bwzu9THQc3CVUSa31bOr,100.000 Lieder,energy,0.709
2,1O4gRlaprDQFz6Oc3s92w4,Sexyback,energy,0.656
2,0ShDxHlcwquXAQ2SRmnBhi,"Thema aus ""ZDF Hitparade""",energy,0.582
2,6Vy2Hxn8XErS6y8Qh3n0KC,1000 und 1 Nacht (Zoom) - Newly Recorded 2015,energy,0.668
7,1rafpMpn8Sit9EbqwhMYy1,California Dreamin',energy,0.418
2,0fS4NOe5U0M6jYqS1I64r7,1000 Sterne,energy,0.788
4,5GvofJ14ERSAksJuOHNCQF,Let's Twist Again,energy,0.815
5,3a0xqenkIB1JDejPTpILLi,1000 Sprachen,energy,0.712
7,3Oje1KEdb1p9dk1O3K63UX,Top Hits,energy,0.554
5,0toCDPNLkFretg14AAw3mv,Lindenstrasse,energy,0.474
4,4xBr6Uuuyi8GS31MgXN4ve,Let's Twist Again,energy,0.815
2,183rKe4EplkE5iA5gu3fJN,100.000 Tonnen,energy,0.865
5,2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,energy,0.588
4,5Y8mnPgyb9hOJxY1M0OJdx,"Dance For Me (1, 2, 3) - Stutter Techno",energy,0.975
4,28qkNp9shSV8AQrBwxZf48,Dance with Somebody - Radio Version,energy,0.903
7,1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,energy,0.845
7,4LCzEYKPFcd2FCOmZdVDnM,Dance With The Devil,energy,0.871
4,0t8h41n20K1BkByBDqWAoN,Dance with Somebody,energy,0.841
5,2N8m6CYs74qQO4mjVcXO30,Dance Monkey,energy,0.587
7,11C4y2Yz1XbHmaQwO06s9f,Dance The Night,energy,0.845
1,6b2vkaiDawOcupyDxNNCba,Dancehall Caballeros,energy,0.627
2,1dzQoRqT5ucxXVaAhTcT0J,Just Dance,energy,0.739
0,6iZNerKaMbtDYsy9n6cKId,Dance Dance Dance With My Hands Hands Hands (Bloody Mary),energy,0.746
0,0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",energy,0.961
0,1zi7xx7UVEFkmKfv06H8x0,One Dance,energy,0.625
2,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),energy,0.824
2,34xGLuxM0rkxhCVyMSqwJO,Stolen Dance,energy,0.581
4,0ITF27Ng5lLPyTJlQQGpo2,Dance mit de Gänse,energy,0.802
2,7fZBQnc0zXwVybgCIrQQil,Belly Dancer,energy,0.797
1,0XxXIiZP0rJBS8S841UVdu,dance with me,energy,0.24
7,2I5ipWaIXUknimwtJPoPYt,Dance With Me,energy,0.686
5,5ZULALImTm80tzUbYQYM9d,Dance Monkey,energy,0.588
1,6Rb540qgdzxxXu4u55OKQT,Dance Till You're Dead,energy,0.76
5,2JvPJ8ydPuN2NhpH4oti6I,Dance Hall Days,energy,0.589
2,3C0nOe05EIt1390bVABLyN,On The Floor,energy,0.777
2,6uRH1qMz30ZBwwUG0IYE5s,Dance With Me,energy,0.511
5,3mFzIFFFmEXTQs6BDAK2ZZ,Dance Me to the End of Love,energy,0.38
7,6prqX1SW2MMH8hAOIzKQ3Z,Dance For Me (Eugy X Mr Eazi),energy,0.685
7,4pIKFpwflOdhYNIRmPTj3E,Dance Macabre,energy,0.696
4,10ASBwZsp7oUUDsJEYz3uS,Dance With The Devil,energy,0.929
4,4MD1o8JcULNAz85S6Ld57J,Dance With The Devil (The 6th Gate) (Reinier Zonneveld Remix),energy,0.982
2,2xnoPV3NLescauc0ZJ1MDZ,Dance Again (feat. Pitbull),energy,0.856
6,0VbexUMmRVxsshn5PPqrfW,Dance With Me,energy,0.703
7,5xrz1b5HGjX4a8eVdKnBfc,Dance Therapy,energy,0.976
2,6q7YxzMbpUmInMoEkqlkvJ,Dance With My Hands,energy,0.962
0,1iObkel3ZEmeqAnOQJs5ky,Dance Again,energy,0.67
7,6NxIh2DTIOoATFmezrHv61,DERNIERE DANCE FUNK,energy,0.953
2,6NMqeF0Ssmi7d3dSUqnOFf,Dance You Outta My Head,energy,0.712
6,5CZFiISypNBa6n70FgdImp,Dance To The Rhythm,energy,0.877
2,2Koh1UAgoDV3Xf97exZAMp,Dance Monkey,energy,0.686
6,3OJENYg8GhnZnEQ5yEABB3,Dance All Night,energy,0.982
4,1dN8YYO1s6an0mb3MIWrox,Dance Tonight,energy,0.88
4,49Z2NOWjruJtZndDsOoj0K,Gonna Dance with Somebody,energy,0.911
1,4WZmlcFeIztf3LqU0BvSUh,DANCE,energy,0.583
2,6TfeXwJihJRuBW3mFpib6J,DANCE,energy,0.548
7,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,energy,0.866
1,0fero8HxPhHC6Acelon3EG,Dance,energy,0.51
0,2629kqdJQhPMqXfWz9akjF,Dance Up,energy,0.716
1,1K1bKbtSBiplL6YTIn6jaf,Dance,energy,0.506
6,5Z5qYQz6ODyI8rdUb3Ebi9,DANCE,energy,0.714
2,6EJSIote7EJm4FnrysmYzt,DANCE,energy,0.548
2,3D1HS330ITnaTIV1RTFJ0L,Dance,energy,0.84
2,71orXxK81EIqixBScu0Jwn,Dance,energy,0.733
6,4CIxgvDwjSnZJQSpZSPmte,Dance,energy,0.975
6,6weJjtutXRIgRkMC9ELbBb,DANCE,energy,0.714
0,1XZy2eprbATl4AnL9Fpsw1,Dance Alone,energy,0.651
4,01RBq3IpAjpap2i77PWcmW,DANCE,energy,0.865
1,2WrldKXSBVbNNm3A9vJryi,Dance Now (feat. Kenny Mason),energy,0.476
6,1bbnRRCadgjhLPB90nklKj,Dance,energy,0.986
7,2qLM6x94BukgCTM32zRM4r,Dancer in the Dark,energy,0.681
2,7BfSU2ya7PZtqrl48urKqG,DANCE,energy,0.789
2,7sYfWTa2GD1KCaLgGFmFM5,DANCE!,energy,0.828
2,0iD94fatV4gLMmOQhNTQx6,Dance,energy,0.609
4,2xFBU7nUypBawVsP7TiJL0,Dance with Me,energy,0.765
5,3rQmTAyMDDZ73rMyhLkn98,Dance,energy,0.393
5,55rn9bs7vZBsEK4Y4URraH,Dance with Me,energy,0.275
4,4BgaAZ52ffIc6cRDn1oFVS,DANCE,energy,0.699
4,5k2KDcpVLgyy0dr7uzdJit,DANCE WITH ME,energy,0.91
0,4LyqcBID3VprlOZhYsB5nW,DANCE,energy,0.717
7,7dQLotfXKhC58JIVnf6DTR,Dance With Me - 2021 Remaster,energy,0.812
6,51dy1lefJHurpCjMxOGOh3,Dance,energy,0.816
2,24vli6MCxjkWiPLQfETb3J,Dance With Me (Empire Remix) - 2021 Remaster,energy,0.589
7,3DOzEiXCfRKDoVmWjnA3q0,DANCE,energy,0.838
5,2cQFiojV4AOnni0eiYa1NF,Dance with Me - Symphonic Version,energy,0.178
0,362Ny0CAGCvEUMzJwP8HFW,Dance,energy,0.816
3,1vWtTis3VRkkUp8qST4jY5,Dance For Me Wallis,energy,0.357
0,4wGvye5lfk8T3mJZLOsG0W,Dance,energy,0.858
2,3zpJ74fO8lUGyhNmFAgtp2,Dance,energy,0.687
6,7gDgphzQU0urJU3AtoLJup,Dance No More (with Kaleena Zanders),energy,0.903
2,2idf60xlvscZxXpmmeWBUz,Dance,energy,0.696
2,4UDpljkccL8Rf4ztmu2hlE,Dance,energy,0.771
6,5swGONEYPfI5mEG7clVsRj,Dance To The Beat (Pitchin'),energy,0.984
2,4XpZhXMVWGgApe7flseAWR,Dance,energy,0.621
7,7iWWLbTuSYdncjX1tT22JJ,Jump Dance Move Bounce - VIP Mix,energy,0.936
3,46UbgRorQPAs2CHhfl1XGM,Dance,energy,0.0588
4,4Q6TuhtBOgaV0m8mlccIpU,Dance With The Devil (The 6th Gate) (Reinier Zonneveld Remix),energy,0.982
6,7BgI1euXud5ENiwySVtrEW,Dance,energy,0.809
2,1wM7EO7FKR0i26UqLN9p2l,Dance With Me,energy,0.787
0,6jeDnK6mvZbXJgRZXkSkBB,Dance,energy,0.534
0,10AsRVRdU07cMAFHeGYO3c,Solo Dance,energy,0.846
3,11I2GxVuzMQNBMVMkjjV0o,Dance,energy,0.354
2,6pTg4H8juKV9iSzrcVUbM3,Dance Wiv Me - Radio Edit,energy,0.746
2,33bYzlyFiKcFH7aNC7Zo23,Dance,energy,0.857
5,2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,energy,0.428
2,1U4yfIDARp95wtUGOZZW51,Dance,energy,0.661
6,29I9dv9Nq704w0Oc5yFGsR,"She’s Gone, Dance On",energy,0.943
0,2s2LrhLXZJzlvE88Pt8VaI,Dance,energy,0.525
7,4BSJd6jkmroYkGKIrrstUa,Jump Dance Move Bounce,energy,0.886
2,7nNrIS6JuS2YEhmfmZwEuf,Dance,energy,0.859
4,3O5nmXfS7o6FuEEmiNTWDz,Just Dance (Hardstyle),energy,0.943
5,61Euymj9X3JehI6NKxKX32,Dance,energy,0.459
0,0ILIuCVbnekvEFpQCWhP8a,Dancer in the Dark,energy,0.746
4,4bLXcbMmmM4aAuhALEfyD7,Chill Out,energy,0.683
4,1TYKAFXbMVBwfIBwQ1lDdz,Chill Out,energy,0.683
6,6e3ICR1QM9X8L4oQ3mUshv,Chill Out,energy,0.685
4,3ZqzLa8d5U4N9zNkCIZhO5,Chill Out,energy,0.683
6,3d6AnAXaAB4hpfyNuprLUh,Chill Out,energy,0.413
5,6w3ukyGLi1JdnTnOiRZAsU,Chill Out (Things Gonna Change) (feat. Carlos Santana) (2007 - Remaster),energy,0.523
3,1NNQivLOgDbrxfwERdSk4m,Chill Out am Strand,energy,0.0699
4,2p5ClWYY2eyjig8Oh4ToWm,Chill Out,energy,0.788
3,0SzieovhFbxLxF6ITA9DHV,Holiday,energy,0.108
6,305D3A1fqAPuuaGeqJLvKO,Chill Out,energy,0.638
3,1C7HiJaPIPPytKy8dYNP75,Changes,energy,0.161
5,2G7K7vJUmRdUBWgBGdqUWL,Chill Out,energy,0.378
2,7AGR0QRpLFTc3nbbHxmNft,Chill out new 1,energy,0.533
6,0ADcMsL9S7uvMxJGiMyQpd,Chill Out,energy,0.548
6,35B6dkLmRehsVF0JvZee9K,Chill Out,energy,0.548
3,2xyvCIhO5mHXP7XGQCHYfk,Element,energy,0.305
1,19tAfqOwYxaJ9aSvmeN1se,Chill Out,energy,0.405
1,540N5GFLJ8XJ3J2pdzO3eL,How I Feel,energy,0.337
3,3iVTD22aw9srMgOwYzRCmh,Chill Out,energy,0.362
3,6kXiYKzlwHyHr6KF7qVBx1,Chill Out White Noise,energy,0.000408
3,4BHAlzmEnKjZ42ZPGs2VuR,Repeat,energy,0.192
2,1SP6wYCmQPm9JTLs8GbKnP,Walk With The Dreamers,energy,0.403
3,2FxK165dYvxL0E0LCUSBCz,All Things,energy,0.119
3,1xZyhrdEtZIb0ktofhEXdt,King,energy,0.189
3,0QSXMrrL80JUHPqnE1cFpc,Must Pass,energy,0.33
0,2lTqJPxou835RycWj27Vi1,Chill Out,energy,0.508
2,6G358LzkmxUrvEefgj9Jux,Hot Stuff,energy,0.658
3,6agvqTPcXVuTTuGE3CRuWJ,Good Vibes,energy,0.159
6,7IS0CF4rL07cyLdOX8fbTT,Chill Out,energy,0.24
3,73jrLaxa8uBpPsbCesgNsc,Edwyn,energy,0.239
3,6epVIdUxpnCXquEl6TaNBH,Lonely,energy,0.0645
1,5wueYtNPuiUl1X3wivioU9,Chill Out,energy,0.481
3,3t091bHbw0Giu7dA8qYLSI,John,energy,0.118
3,4g7cxJc9nFbn81UNO05cNy,Chill Out,energy,0.3
3,1aK6OY8U1u9JDlcDDEiOdC,Close Watch,energy,0.0393
1,7IEIM9ONLeHwnef7s3sNwr,Chill Out,energy,0.503
3,6o3TZodBZv1jmmzhvHwit7,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",energy,0.0414
3,2RRhXPWDAaEjO71M3jamBC,"Piano Concerto No. 4 in G Major, Op. 58: II. Andante con moto",energy,0.00695
3,1oSecgg7wsWHaJJvgyeI8H,Heads,energy,0.227
5,0VHFUTaG7kzMlNAo4LGiZE,Chill Out,energy,0.36
3,7lHIdFTnKbtnfTIiHLFAVh,"Violin Concerto in D Major, Op. 61: II. Larghetto",energy,0.0229
5,4v5CqsTMPEYvXF11i3EeG2,Chill Out,energy,0.479
1,2ke1ebXjd89WtkUClJ55J0,Chill Out,energy,0.643
5,2jUQdgoiEvB1SLh2rZOPem,"Symphony No. 2 in D Major, Op. 36: II. Larghetto",energy,0.0464
3,2ycruNXYJyQiet0IvoGypt,"Sextet for Winds in E-Flat Major, Op. 71: II. Adagio",energy,0.00548
3,6nqS5AiwCnBjSSHs3lK7n3,Piano Girl,energy,0.211
2,6qYP01q3JwJiUXeXyaVxk2,Chill Out,energy,0.601
3,6EL44aw5Y8lEEEqvUjfw7I,"Violin Sonata No. 5 in F Major, Op. 24 ""Spring"": II. Adagio molto espressivo",energy,0.0167
3,44lNvd5nwXGCktjg2i88zL,Lennon,energy,0.186
2,3E5lOHblBV87d1hAddVgpW,Chill Out,energy,0.621
3,5qPvE1xDoOOHvY2W7Jc37b,Relaxing,energy,0.279
3,1gwLjpvAbu6IVmVdAfPJ0G,Relaxing Brown Noise 256 Hz Smooth Q,energy,0.266
3,3DlgODi91SEXoYmgpVSc2U,Snow-covered gardens,energy,0.0219
3,2orKxLl9q89EedosCNNIs0,Relaxing,energy,0.0963
3,76jlu6pr45PmRDeZirYVJk,Relaxing Brown Noise,energy,0.154
3,0iG8vGMvNGv7k4hY8ptM0L,Infinite Space,energy,0.0822
3,0lcUxBZvzfVOxQm5XfZmqj,Relaxing,energy,0.259
3,4uHLpzFvlbvvTVfPZUUD7J,Relaxing Sleep,energy,0.0305
3,4mBKiFRJn79smMwoJ5FWrL,Sunset Silhouettes,energy,0.122
3,6iTXsj5RN3h9cRO4T9TsEY,Relaxing,energy,0.259
6,0dUMBi3YvpnfxOshM783xa,Relaxing Sleep Ambience,energy,0.998
3,6cC9PTlYHpjUmRFISRj21H,Peaceful,energy,0.00603
6,2u1Non3KaVnlcu6seoXqBi,Relaxing,energy,0.877
3,5CfhvCrR3kegEsafOkucIx,Relaxing Rain Slumber,energy,0.879
3,3lISbPw99FFVDABnHnxT7r,Chorus of Birds,energy,0.0306
3,6zR2rJSBkYMjbzz3AORDUY,Relaxing,energy,0.491
6,3VcUGM9IYstqpptFCokPI4,Relaxing Thunderstorm,energy,0.998
3,52AY5LHK2sP6XN0wajVsH6,Moonlight,energy,0.00297
3,37Ijny8CePDMUOWTD4lN3E,Relaxing,energy,0.129
3,4Ol2iuoC4qnxuMFkplHvnp,Relaxing Music for You,energy,0.0385
3,3Cn79zHgnXQZFCvDDYCBF0,Dawn in the Forest,energy,0.0987
3,2B6npoLY08pAx6Dm8bBS3I,Relaxing,energy,0.411
3,4ZBHtU6oHaPGIf1oPzNyyx,Relaxing Focus,energy,0.0324
3,4wAbZEarZXvgaJaHQG4OBR,Harmony,energy,0.217
6,66eug1QbggajDyeWWUBQUA,Relaxing,energy,0.554
5,2e9ZKudZYbT7MWw9mh9YCv,Relaxing Rain on Window,energy,0.921
3,5HX4DJLrz0ATb7Gi4gGvEQ,Serenity,energy,0.177
3,4hVSKXlQnmI4TA6I6DKSk5,Relaxing,energy,0.0209
3,5wEX6R907LsNpi1EI2pPFT,"Relaxing Sleep Tunes, Pt. 5",energy,0.00972
3,6PXUilO3TaRfX6242VNdUD,Glass Releasing,energy,0.0459
3,41a126G5HE4XmUjpVTTgKC,Relaxing,energy,0.0659
7,304WyOkfRIVBrIsBH2Uvhp,Relaxing Waterfall Sound,energy,1.0
3,3wWjNtHJlMQoYy3W4POayK,Two Shades of Blue,energy,0.0412
3,6RWjARBsErVO3ED1VjTbtV,Relaxing,energy,0.491
3,0TtxJQ3O4Mz8rg5Eme4Tgt,Relaxing In The Noise,energy,0.168
3,0F3kf4gbXd2Gkv2DBtEGEK,Melody,energy,0.167
3,3T6gWTPef2XOSYGTcCytUz,Relaxing,energy,0.0937
3,4qPqM7b9t0LTOGCIsaE0LK,Relaxing Melodies of the Sky,energy,0.27
3,2qidphcuYMKQAyvSCUw4XW,Paris,energy,0.114
3,6kuDXJS2TY8l2N1E6TbVy9,Relaxing,energy,0.219
3,6ByiKaYC8U9CdlBfNcE8wR,Relaxing Rain on Window,energy,0.999
3,1MJ9mWte1YdrZ1uVg7WHxl,A Touch of Rain,energy,0.0389
3,3Cqx6amZS0Pn5v51ltJgbV,Relaxing,energy,0.163
3,74lNgbjr3rIdnsUPyoQr6z,Relaxing Thunderstorms,energy,0.194
3,3vTfuEqR7utRZM1mGL7hdg,Rainy Horizons,energy,0.0382
3,4q3ycrHiX633p8LaTlRp9B,Relaxing,energy,0.303
3,38E9JHnOEq6QPXEJWpL743,Relaxing Piano,energy,0.0309
3,7rdzFk2sXNPulgd9AOuNh7,Pausing Autumn,energy,0.031
6,5PhlEgciv6cNUlobnp1m9G,relaxing,energy,0.498
6,3JH3wZekOPYi3KKnpZ6hVn,Relaxing at Bali Beach on a Sunday Morning,energy,0.49
2,1BJJbSX6muJVF2AK7uH1x4,Move,energy,0.782
7,1r299qCKBLgUS9XJ9m1kEx,Moves Like Jagger,energy,0.751
7,7pYfyrMNPn3wtoCyqcTVoI,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",energy,0.761
0,6GomT970rCOkKAyyrwJeZi,Move Your Body,energy,0.821
1,70URYUkdBMRxHmca3zHgc3,Movements,energy,0.538
2,6NIJqFHB5cHAn064JCP7Li,Move,energy,0.782
2,2ndnVdR8si7CW9T8vJRHyW,Move Ya Body,energy,0.712
4,1LmlVtniDo8jzA9YlS3oOT,MOVE 2 DA BEAT,energy,0.977
2,4bAFo6r2ODMDoqM5YHV2gM,I Like To Move It,energy,0.791
4,7F7G8FuCtggmPvs51E9fmN,Move It,energy,0.972
7,3OrcEhLzxv1YX597jGjEI7,Move Your Body,energy,0.801
5,6LptEwO1ObZvVQXlU0BPIJ,Move Me,energy,0.644
0,1FKqhy26Yyu6jeCgbVJraj,MOVE YO BODY,energy,0.626
1,0ILFJ5EpurnqRDVh5FNJTb,Movements - Radio Edit,energy,0.587
5,05GvwwTLLID738BbKN1ze0,Because You Move Me,energy,0.435
7,62zvIKhj6dgj5zjgiLmgcW,Move Your Body - Gabry Ponte Original Radio Edit,energy,0.958
5,6TT7B4MigCJCc0tqKYEpZC,Moves,energy,0.44
2,4DX82Vc8qAH4jJPvKxvwg6,Move Your Feet,energy,0.904
0,062UdtCYGxKMR2ihegtZUU,MOVE YO BODY (sped up),energy,0.7
4,1Nz3w0r1tB87rfXRcuJB9y,Move Your Ass!,energy,0.981
4,0LyZGZEZcFqpeF8bAfx3v0,Move Bitch,energy,0.751
0,0SFq19lgG4qbQAZaNZ3xhO,Movement,energy,0.502
6,4hjfOnzzrrrDAGt286htU6,Move in the Right Direction,energy,0.877
2,0MHXrqn909p0LRTPsNsGEi,Move on Up - Single Edit,energy,0.969
7,6LUOMjoORvAkdhBYvESO46,Move Your Body - Alan Walker Remix,energy,0.789
2,6XjDF6nds4DE2BBbagZol6,Gata Only,energy,0.499
0,2eXBjkt4NlEI9430egVp1W,Move Your Body - RAIZHELL Remix,energy,0.935
0,73Mfgc0HTZeNCoNrDI46sJ,Move Your Body,energy,0.842
7,52TqMUnMqutEqQR9K5hi9d,Moves,energy,0.606
0,480j122Gpi252OIfy4SNzm,Yamore,energy,0.577
6,1zR99sAbPNjVnO7v9Q5IiP,Move,energy,0.951
2,4l2ljvyXOCVNbD5ff7NpM7,"I Like To Move It (feat. The Mad Stuntman) ( Erick ""More"" Album Mix)",energy,0.781
2,2cK7SJ2O3CqDRHeixvFKgh,Move On Up,energy,0.969
4,70GHkv2HLk8qul1MD7oY7e,MOVE,energy,0.915
4,26xw61UppTKPySjw3RLvx6,Move My Body (feat. Lucy Dye),energy,0.99
7,6wPqK0huNYjdSQ5wqRCLvO,Move Your Body - Gabry Ponte Original Radio Edit,energy,0.958
2,7gZvmf49E6m0vrXMHcC6b3,I Like To Move It,energy,0.989
4,6FgthnS6GYgLuELf7uRdDz,Move Your Body - Hedex Remix,energy,0.894
4,1Q9b6CeMcDuO0uq5OJCrqu,Move Bitch,energy,0.764
6,0aU22Lo6IuNHpe3pG2p6vt,Move Your Body To The Beat,energy,0.828
2,7MWyZaPZ4DOsRQmW5guv2J,Move,energy,0.673
0,05WIYJYtnZHUmL1uuYmvY1,Move On - Bonus,energy,0.722
7,58HpsDKeYoLtNhXFQyQmz5,Move Along,energy,0.92
7,5X566s3ZAhw5I94xwqefqn,Move It - Radio Edit,energy,0.875
1,7fOltLKSjw1dEjPlBcYzb0,Move,energy,0.551
6,2xpeEb2moFy7dRinc7tUnz,Famax,energy,0.814
2,1cgBWgoL6520lR2QZDzdGN,MOVE,energy,0.713
4,5xoUgPXbMNUmoHU0Enwtwq,She Moves In Her Own Way,energy,0.803
1,1SxCCqF4ZNQ7vE4mKbyaEa,Move Look,energy,0.814
0,2YNLzBRGyCAzHEGPO3J2Sb,Moving,energy,0.652
6,5737WgoRTAhf7n03PgBrzq,Moving on Stereo - Radio Edit,energy,0.979
2,16GUMo6u3D2qo9a19AkYct,Movin' Out (Anthony's Song),energy,0.88
3,6G8LanLXd3GVoae2jwx4bE,Moving on,energy,0.0332
4,7GvkOFkNsM6Exnkyqeajqm,Moving to New York,energy,0.886
2,6vGW3d8X48CBaLdU0PQbey,Moving on Up,energy,0.857
0,1BnMtgQ03N8XSaqY64s8IV,Moving (feat. Omah Lay) - Sped Up,energy,0.725
6,20VmieTl0jlSlSv26DUW0S,Moving (feat. Omah Lay) - Slowed Down,energy,0.646
4,4Qa02EOFcapI6SGwRbeDtF,Moving Body,energy,0.998
3,5wUcZKUVpLr1mA9cn542BI,Moving Forward,energy,0.0111
0,0Z4DAkZzXkupqCtT7BGU5F,Moving Mountains,energy,0.734
0,44sLQYgTQgGD5vCaijG8s2,Moving On,energy,0.761
0,1VxWM2CocqxlRJoWSiKw8D,Moving On,energy,0.532
0,1mo6pWcIXljy3y1Kju5JWG,Moving On,energy,0.41
3,2wExC8c09iNVaoVPuu99Ah,Moving On,energy,0.184
6,2hM24Y2OY4vGuNTtxMrE7N,Moving,energy,0.284
3,1K6WyhhZOoFNttBF2dKmtB,Moving,energy,0.0277
5,2dMGLT8ZuRYIsLCnHdrMYS,Moving Slowly,energy,0.438
2,4FLFm76nwepkcxzqS8PzH4,Moving Too Fast - Radio Edit,energy,0.506
4,570np7INhblFuffFDsgPzi,Keep on Moving,energy,0.95
4,4UQajPk0EPvbwWTl0fYi4C,Moving Along,energy,0.829
3,3Hc7Su1AVaynKEkwSZopbN,Howl's Moving Castle Theme,energy,0.144
0,5lkCsbgamJJF2APdUVf27A,Moving,energy,0.853
0,5xLfQuX5YAfog2JgPz0dpA,Moving in Stereo,energy,0.543
6,42R4QvzLx9RjoZERFzgmA1,Moving Up,energy,0.922
6,5nx6pfUiqydPfHmIfs4RXW,Moving on Stereo,energy,0.976
7,1DxriAujadXoThtMQ9JTuH,Moving Too Fast,energy,0.918
3,5gtLyKDzNumbBypDmG41YG,Moving Along a Fresh Route,energy,0.0135
7,6KpGyJIyA75C0XyAkIcpZn,Moving [edit],energy,0.96
6,1VyxVzr6VF7HDcO5oG5agN,Moving On,energy,0.913
2,5fuMwp29NvRokSFVn7HatV,Moving To The Beat,energy,0.952
5,3QFCL0dqEzXFIWlqWiVDJU,Moving On,energy,0.383
2,71eT7jfJ6iNhTIxzBuqwkA,Moving On - with Stellar,energy,0.569
7,0HfYJwRYczaCanQ3Tdiqt0,Movin',energy,0.949
3,39uLYYZytVUwcjgeYLI409,Merry-Go-Round of Life - from 'Howl's Moving Castle',energy,0.287
2,5SFCEkybGYmmzKqewtDEaN,Body Moving,energy,0.906
4,4OH93uTQJMhe4XO5d6BBEI,Movin,energy,0.841
4,2yg0lVdvgwmYytQiKxw9FI,Movin',energy,0.848
0,5vqaxhBBQmMSOdbx1VuQNI,Moving On,energy,0.773
6,2CfGbG0u33YtZypwpCixXt,Moving Up,energy,0.728
7,58n3mEClNdZfalBMsbYurC,Moving On,energy,0.901
5,1PtXEYrahu8Vg2rhpJBoqt,Moving,energy,0.34
0,3Hmf4dfRIwFaOLLTyDRu3T,Moving On,energy,0.423
3,20E0W4WPSElB9zewWC12pq,Movin' On,energy,0.341
0,1rTBuBSEMuG2rsl5BPwP1M,Moving All Around (Jumpin') (feat. Kim English) - John Summit Remix,energy,0.701
4,41aZ4UnmiyfQhPGtlWBah6,Moving In The Dark,energy,0.789
7,3KShimq1JJos7COd3biPfR,Moving Like That,energy,0.938
7,6SqXRwGPPnjXsshy6vRvTY,Moving On - Alle Farben Remix,energy,0.823
6,7mMJkYNqlsInDqhaaEUMG8,Moving Forward,energy,0.61
3,01sYBPYt7X51JjwafOgjQT,Moving Forward,energy,0.0583
4,0cqRj7pUJDkTCEsJkx8snD,Shake It Off,energy,0.8
2,0fGh0trRN1xz3s41r7V5ce,Shake That,energy,0.643
4,3pv7Q5v2dpdefwdWIvE7yH,Shake It Off (Taylor's Version),energy,0.805
2,1agLiWjSBYSTsKZLudOunC,Shake Body,energy,0.869
0,71iSmEeF0qRVyULABxP75P,Shake It Out,energy,0.798
7,7dhUxOWBEHpwk0kr9nEDOW,Shake It,energy,0.956
7,0VGAT55tq7LHLfxtePPfpp,Shake That,energy,0.709
0,1vkpe29DP5EvAxYnWVq5C1,Shake Dat Ass (Twerk Song),energy,0.788
2,1NOgYyLQJpQ9Ntyn5GnRjr,Shake That - Radio Edit,energy,0.614
